format version:	1.3														
date:	2/24/2013														
															
Calcareous Nannofossils w/images	:	Tropical and Mid-latitude Calcareous Nannofossils w/img	Boreal Nannofossils w/img		"NEW CENOZOIC (low and middle latitudes) = Backman-Agnini et al. (2012; 2014) -- Low and middle latitudes.  Neogene-Olig = direct astronomical age; Eocene-Paleocene = proportions within C19r-C29r  NEOGENE = mainly Lourens et al. (GTS2004 tables); PALEOGENE = Composite of ODP studies, plus Berggren et al. (1995a, b) -- reviewed and enhanced by Paul Bown, June 2011.  Late CRETACEOUS = mainly Late Cret. working group (London, June2011), which modified Burnett (1999) and Erba et al (1995) as tabulated by ODP Leg 171B Init. Repts. (Table 2, p. 17-18).  Middle and Early CRETACEOUS = compiled by Jim Bergen, based on publications by Tim Bralower et al (1995),  J. Bergen (1994) and Eric de Kaenel. Tethyan Early-Middle Jur zones from Mattioli and Erba (1999);  Late Jur zones from Casellato, 2011. See NannoTax links for individual taxa images, etc."										
	"Tubodiscus verenae <img align=""middle"" height=""40"" src=""Tubodiscus_verenae_sem.jpg"">"	132.73		"Tubodiscus verenae: <br><br>25% up in C. gottschei Zone.<br><br>Tubodiscus verenae<br><img align=""middle"" src=""Tubodiscus_verenae_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Tubodiscus_verenae.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Tubodiscaceae/Tubodiscus/Tubodiscus%20verenae"">Tubodiscus verenae</a> ].  <br><br>"											
	"Cruciellipsis cuvillieri <img align=""middle"" height=""40"" src=""Cruciellipsis_cuvillieri_sem.jpg"">"	132.85	dashed	"Cruciellipsis cuvillieri: <br><br>DASH at Base of C. gottschei Zone.  SEPM'98 assigned LAD as 5/10 up in P. ligatus Z.<br><br>Cruciellipsis cuvillieri<br><img align=""middle"" src=""Cruciellipsis_cuvillieri_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Cruciellipsis_cuvillieri.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Cretarhabdaceae/Cruciellipsis/Cruciellipsis%20cuvillieri"">Cruciellipsis cuvillieri</a> ].  <br><br>"											
	"Crucibiscutum salebrosum <img align=""middle"" height=""40"" src=""Crucibiscutum_salebrosum_sem.jpg"">"	133.09		"Crucibiscutum salebrosum: <br><br>Middle of M. speetonensis Zone<br><br>Crucibiscutum salebrosum<br><img align=""middle"" src=""Crucibiscutum_salebrosum_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Crucibiscutum_salebrosum.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Biscutaceae/Crucibiscutum/Crucibiscutum%20salebrosum"">Crucibiscutum salebrosum</a> ].  <br><br>"											
	"Stradnerlithus silvaradius <img align=""middle"" height=""40"" src=""Stradnerlithus silvaradius_SEM.png"">"	133.74		"Stradnerlithus silvaradius: <br><br>25% up in S. inversum Zone.<br><br>Stradnerlithus silvaradius<br><img align=""middle"" src=""Stradnerlithus silvaradius_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Stradnerlithus_silvaradius.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Stephanolithiales/Stephanolithiaceae/Stradnerlithus/Stradnerlithus%20silvaradius"">Stradnerlithus silvaradius</a> ].  <br><br>"											
	"Cyclagelosphaera margerelii (acme) <img align=""middle"" height=""40"" src=""Cyclagelosphaera_margerelii_sem.jpg"">"	133.98		"Cyclagelosphaera margerelii (acme): <br><br>75% up in E. regale Zone.  P.Bown uses to define base of brief BC8b subzone.<br><br>Cyclagelosphaera margerelii (acme)<br><img align=""middle"" src=""Cyclagelosphaera_margerelii_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Cyclagelosphaera_margerelii.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Watznaueriales/Watznaueriaceae/Cyclagelosphaera/Cyclagelosphaera%20margerelii"">Cyclagelosphaera margerelii (acme)</a> ].  <br><br>"											
	"Nannoconus oviformis, Kokia borealis <img align=""middle"" height=""40"" src=""Nannoconus_oviformis.jpg""><img align=""middle"" height=""40"" src=""Kokia borealis_SEM.png"">"	139.27		"Nannoconus oviformis, Kokia borealis: <br><br>Base of Paratollia Zone<br><br>Nannoconus oviformis<br><img align=""middle"" src=""Nannoconus_oviformis.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Nannoconaceae/Nannoconus/N.%20kamptneri%20group/Nannoconus%20oviformis"">Nannoconus oviformis</a> ].  <br><br>Kokia borealis<br><img align=""middle"" src=""Kokia borealis_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Kokia borealis_optical.png""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Nannoliths%20inc%20sed%20-%20radiate%20multielement/Kokia/Kokia%20borealis"">Kokia borealis</a> ].  "											
	"Nannoconus sp. (discs) <img align=""middle"" height=""40"" src=""Nannoconus_sp._discs_sem.jpg"">"	139.45	dashed	"Nannoconus sp. (discs): <br><br>DASH at base of P. albidum Zone.  SEPM'98 assigned LAD as 4/10 up in T. otopeta Z.<br><br>Nannoconus sp. (discs)<br><img align=""middle"" src=""Nannoconus_sp._discs_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Nannoconaceae/Nannoconus/Nannoconus%20sp."">Nannoconus sp. (discs)</a> ].  <br><br>"											
	"Hexapodorhabdus cuvillieri <img align=""middle"" height=""40"" src=""Hexapodorhabdus_cuvillieri_SEM.jpg"">"	152.18		"Hexapodorhabdus cuvillieri: <br><br>50% up in A. autissiodorensis Zone (Bown and Cooper, 2000).  SEPM chart had LAD is base of A. autissiodorensis Z..   Another marker for base of NJ16.<br><br>Hexapodorhabdus cuvillieri<br><img align=""middle"" src=""Hexapodorhabdus_cuvillieri_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Hexapodorhabdus_cuvillieri_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Axopodorhabdaceae/Hexapodorhabdus/Hexapodorhabdus%20cuvillieri"">Hexapodorhabdus cuvillieri</a> ].  <br><br>"											
	"Crepidolithus perforata <img align=""middle"" height=""40"" src=""Crepidolithus_perforata_SEM.jpg"">"	156		"Crepidolithus perforata: <br><br>Base of R. cymodoce Zone (Bown and Cooper, 2000).  Formerly called M. perforata.<br><br>Crepidolithus perforata<br><img align=""middle"" src=""Crepidolithus_perforata_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Crepidolithus_perforata_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Chiastozygaceae/Crepidolithus/Crepidolithus%20perforata"">Crepidolithus perforata</a> ].  <br><br>"											
	"Ansulasphaera helvetica <img align=""middle"" height=""40"" src=""Ansulasphaera_helvetica_SEM.jpg"">"	163.51		"Ansulasphaera helvetica: <br><br>40% up in Q. lamberti Zone (Bown and Cooper, 2000).  SEPM chart had LAD is base of Q. lamberti s.z. (mid-Q. lamberti Zone) . Another marker for base of NJ14.<br><br>Ansulasphaera helvetica<br><img align=""middle"" src=""Ansulasphaera_helvetica_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Ansulasphaera_helvetica_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Watznaueriales/Watznaueriaceae/Ansulasphaera/Ansulasphaera%20helvetica"">Ansulasphaera helvetica</a> ].  <br><br>"											
	"Stephanolithion hexum <img align=""middle"" height=""40"" src=""Stephanolithion_hexum_SEM.jpg"">"	164.26	dashed	"Stephanolithion hexum: <br><br>DASH at 75% up in E. coronatum Zone (Bown and Cooper, 2000).  SEPM chart had LAD is base of K. jason Zone.<br><br>Stephanolithion hexum<br><img align=""middle"" src=""Stephanolithion_hexum_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Stephanolithion_hexum_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Stephanolithiales/Stephanolithiaceae/Stephanolithion/Stephanolithion%20hexum"">Stephanolithion hexum</a> ].  <br><br>"											
	"Lotharingius velatus <img align=""middle"" height=""40"" src=""Lotharingius_velatus_SEM.jpg"">"	164.79		"Lotharingius velatus: <br><br>50% up in S. caloviense Zone (Bown and Cooper, 2000).  SEPM chart had FAD at 6/10 up in K. enodatum s.z. (uppermost S. calloviense Zone).<br><br>Lotharingius velatus<br><img align=""middle"" src=""Lotharingius_velatus_SEM.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Watznaueriales/Watznaueriaceae/Lotharingius/Lotharingius%20velatus"">Lotharingius velatus</a> ].  <br><br>"											
	"Stephanolithion speciosum octum, Steph. spec. speciosum <img align=""middle"" height=""40"" src=""Stephanolithion_speciosum_SEM.jpg"">"	165.24		"Stephanolithion speciosum octum, Steph. spec. speciosum: <br><br>50% up in P. koenigi Zone (Bown and Cooper, 2000).  SEPM chart had LAD at base of curtilobus s.z. of P. koenigi Z.<br><br>Stephanolithion speciosum octum<br><img align=""middle"" src=""Stephanolithion_speciosum_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Stephanolithion_speciosum_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Stephanolithiales/Stephanolithiaceae/Stephanolithion/Stephanolithion%20speciosum"">Stephanolithion speciosum octum</a> ].  <br><br>"											
	"Tetrapodorhabdus shawensis <img align=""middle"" height=""40"" src=""Tetrapodorhabdus_shawensis_SEM.jpg"">"	166.4		"Tetrapodorhabdus shawensis: <br><br>5% up in O. orbis (O. aspidoides) Zone (Bown and Cooper, 2000).  SEPM chart had LAD at base of O. orbis Zone<br><br>Tetrapodorhabdus shawensis<br><img align=""middle"" src=""Tetrapodorhabdus_shawensis_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Tetrapodorhabdus_shawensis_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Axopodorhabdaceae/Tetrapodorhabdus/Tetrapodorhabdus%20shawensis"">Tetrapodorhabdus shawensis</a> ].  <br><br>"											
	"Carinolithus magharensis <img align=""middle"" height=""40"" src=""Carinolithus_magharensis_SEM.jpg"">"	169.12		"Carinolithus magharensis: <br><br>95% up in S. niortense Zone (Bown and Cooper, 2000).  SEPM chart had LAD at 6/10 up in S.niortense Z., schroederi s.z.<br><br>Carinolithus magharensis<br><img align=""middle"" src=""Carinolithus_magharensis_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Carinolithus_magharensis_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Calyculaceae/Carinolithus/Carinolithus%20magharensis"">Carinolithus magharensis</a> ].  <br><br>"											
	"Carinolithus superbus <img align=""middle"" height=""40"" src=""Carinolithus_superbus_SEM.jpg"">"	169.68		"Carinolithus superbus: <br><br>10% up in S. humphriesianum Zone (Bown and Cooper, 2000).  SEPM chart had LAD in middle of humpriesianum s.z. (middle of S. humpriesianum Zone).<br><br>Carinolithus superbus<br><img align=""middle"" src=""Carinolithus_superbus_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Carinolithus_superbus_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Calyculaceae/Carinolithus/Carinolithus%20superbus"">Carinolithus superbus</a> ].  <br><br>"											
	"Biscutum constans <img align=""middle"" height=""40"" src=""Biscutum_constans_SEM.jpg"">"	169.71		"Biscutum constans: <br><br>95% up in S. propinquans Zone (E. sauzei Zone) (Bown and Cooper, 2000).  Also called D. constans.  SEPM chart had LAD at 6/10 up in hebridica s.z. of E. sauzei Z.<br><br>Biscutum constans<br><img align=""middle"" src=""Biscutum_constans_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Biscutum_constans_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Biscutaceae/Biscutum/Biscutum%20constans"">Biscutum constans</a> ].  <br><br>"											
	"Bussonius prinsii <img align=""middle"" height=""40"" src=""Bussonius_prinsii_SEM.jpg"">"	170.83		"Bussonius prinsii: <br><br>Base of G. concavum Zone (Bown and Cooper, 2000).  SEPM chart had LAD at base of G. concavum Zone.<br><br>Bussonius prinsii<br><img align=""middle"" src=""Bussonius_prinsii_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Bussonius_prinsii_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Watznaueriales/Watznaueriaceae/Bussonius/Bussonius%20prinsii"">Bussonius prinsii</a> ].  <br><br>"											
	"Crepidolithus impontus <img align=""middle"" height=""40"" src=""Crepidolithus_impontus_SEM.jpg"">"	171.37		"Crepidolithus impontus: <br><br>90% up in L. murchinsonae Zone.  Also called C. cavus.   (Bown and Cooper, 2000).  SEPM chart had LAD at 7/10ths up in B. bradfordensis s.z. (lower B. bradfordensis Z.,)<br><br>Crepidolithus impontus<br><img align=""middle"" src=""Crepidolithus_impontus_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Crepidolithus_impontus_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Chiastozygaceae/Crepidolithus/Crepidolithus%20impontus"">Crepidolithus impontus</a> ].  <br><br>"											
	"Lotharingius hauffii (acme) <img align=""middle"" height=""40"" src=""Lotharingius_hauffii_SEM.jpg"">"	176.23		"Lotharingius hauffii (acme): <br><br>Top of Acme is at base of G. thouarsense Zone (Bown and Cooper, 2000).<br><br>Lotharingius hauffii (acme)<br><img align=""middle"" src=""Lotharingius_hauffii_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Lotharingius_hauffii_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Watznaueriales/Watznaueriaceae/Lotharingius/Lotharingius%20hauffii"">Lotharingius hauffii (acme)</a> ].  <br><br>"											
	"Orthogonoides hamiltoniae <img align=""middle"" height=""40"" src=""Orthogonoides_hamiltoniae_SEM.jpg"">"	180.61		"Orthogonoides hamiltoniae: <br><br>90% up in H. faclciferum Zone (Bown and Cooper, 2000).  SEPM chart had LAD in middle of H. pseudoserpentinum s.z. (H. falciferum Zone)<br><br>Orthogonoides hamiltoniae<br><img align=""middle"" src=""Orthogonoides_hamiltoniae_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Orthogonoides_hamiltoniae_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Nannoliths%20inc%20sed%20-%20other/Orthogonoides/Orthogonoides%20hamiltoniae"">Orthogonoides hamiltoniae</a> ].  <br><br>"											
	"Biscutum finchii <img align=""middle"" height=""40"" src=""Biscutum_finchii_SEM.jpg"">"	181.63		"Biscutum finchii: <br><br>Middle of H. falciferum Zone (Bown and Cooper, 2000).  SEPM chart had LAD t 9/10 up in H. exaratum s.z. (= stranewaysi s.z.; lower H. falciferum Zone)<br><br>Biscutum finchii<br><img align=""middle"" src=""Biscutum_finchii_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Biscutum_finchii_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Biscutaceae/Biscutum/Biscutum%20finchii"">Biscutum finchii</a> ].  <br><br>"											
	"Mitrolithus jansae <img align=""middle"" height=""40"" src=""Mitrolithus_jansae_SEM.jpg"">"	182.77		"Mitrolithus jansae: <br><br>Was called ""Calcivascularis jansae Wiegand, 1984"". This is another marker for base of NJ6.  LAD at 5% up in H. falciferum Zone (Bown and Cooper, 2000).  SEPM chart had LAD at 3/10 up in H. exaratum s.z. H. exaratum s.z. (= strangewaysi s.z.; lower H. falciferum Zone). <br><br>Mitrolithus jansae<br><img align=""middle"" src=""Mitrolithus_jansae_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Mitrolithus_jansae_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Stephanolithiales/Parhabdolithaceae/Calcivascularis/Calcivascularis%20jansae"">Mitrolithus jansae</a> ].  <br><br>"											
	"Crucirhabdus primulus <img align=""middle"" height=""40"" src=""Crucirhabdus_primulus_SEM.jpg"">"	183.54		"Crucirhabdus primulus: <br><br>20% up in D. tenuicostatum Zone (Bown and Cooper, 2000).  SEPM chart had LAD at 7/10 up in P. paltus s.z. of D. tenuicostatum Z.<br><br>Crucirhabdus primulus<br><img align=""middle"" src=""Crucirhabdus_primulus_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Crucirhabdus_primulus_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Stephanolithiales/Parhabdolithaceae/Crucirhabdus/Crucirhabdus%20primulus"">Crucirhabdus primulus</a> ].  <br><br>"											
	"Crepidolithus pliensbachensis <img align=""middle"" height=""40"" src=""Crepidolithus_pliensbachensis_SEM.jpg"">"	189.76		"Crepidolithus pliensbachensis: <br><br>40% up in T. ibex Zone (Bown and Cooper, 2000).  SEPM chart had LAD is approximately at base of beirense s.z. (T. ibex Zone).<br><br>Crepidolithus pliensbachensis<br><img align=""middle"" src=""Crepidolithus_pliensbachensis_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Crepidolithus_pliensbachensis_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Chiastozygaceae/Crepidolithus/Crepidolithus%20pliensbachensis"">Crepidolithus pliensbachensis</a> ].  <br><br>"											
